BIOMASS,CCGT,COAL,Date,NPSHYD,NUCLEAR,OCGT,OIL,OTHER,PS,Period,WIND
0,24482,10615,20170123,609,7963,19,0,2169,328,33,1031
0,24903,10621,20170123,846,7963,99,0,2159,1004,34,1142
0,25410,10630,20170123,1011,7957,171,0,2169,1408,35,1221
0,25299,10589,20170123,1111,7966,197,0,2173,1452,36,1328
0,25039,10450,20170123,1113,7964,197,0,2173,1390,37,1440
0,25064,10164,20170123,1070,7968,141,0,2170,1082,38,1568
0,25227,9866,20170123,864,7963,99,0,2171,622,39,1673
0,24564,9577,20170123,681,7956,11,0,2171,780,40,1843
0,23920,9433,20170123,486,7954,0,0,2170,376,41,2078
0,22459,8641,20170123,427,7957,0,0,2169,360,42,2194
0,20857,7906,20170123,341,7952,0,0,2171,528,43,2229
0,18741,7326,20170123,336,7953,0,0,2171,344,44,2357
0,16519,6681,20170123,337,7944,0,0,2169,408,45,2484
0,14509,6457,20170123,338,7949,0,0,2166,258,46,2579
0,12349,6491,20170123,336,7953,0,0,2165,0,47,2586
0,11415,6849,20170123,334,7952,0,0,2163,0,48,2733
0,11504,6909,20170124,332,7955,0,0,2162,0,1,2867
0,11687,7016,20170124,330,7955,0,0,2161,0,2,3030
0,11613,7130,20170124,288,7958,0,0,2156,0,3,3078
0,11262,6808,20170124,286,7958,0,0,2149,0,4,3199
0,11127,6393,20170124,283,7960,0,0,2144,0,5,3339
0,11225,6383,20170124,282,7960,0,0,2147,0,6,3447
0,10896,6337,20170124,284,7968,0,0,2148,0,7,3441
0,10688,6105,20170124,283,7966,0,0,2148,0,8,3362
0,10521,6077,20170124,282,7967,0,0,2148,0,9,3304
0,10629,6099,20170124,287,7957,0,0,2149,0,10,3182
0,11244,6258,20170124,314,7962,0,0,2147,0,11,3113
0,12198,6935,20170124,315,7960,0,0,2147,0,12,3075
0,14927,7633,20170124,350,7953,0,0,2148,0,13,3143
0,17367,7951,20170124,358,7951,0,0,2148,200,14,3036
0,20980,8427,20170124,447,7950,0,0,2145,616,15,2946
0,22984,8956,20170124,448,7954,0,0,2146,438,16,2878
0,23803,8989,20170124,446,7952,0,0,2144,354,17,2749
0,23754,8915,20170124,415,7960,0,0,2145,334,18,2795
0,24247,8890,20170124,442,7959,0,0,2145,338,19,2860
0,23977,8816,20170124,494,7958,0,0,2146,418,20,2890
0,23650,8866,20170124,489,7959,0,0,2146,340,21,2900
0,23114,8908,20170124,422,7957,0,0,2146,338,22,2823
0,22979,8741,20170124,278,7958,0,0,2147,356,23,2734
0,23034,8416,20170124,272,7958,0,0,2144,342,24,2766
0,22897,8381,20170124,277,7965,0,0,2148,390,25,2735
0,22733,8284,20170124,288,7956,0,0,2146,338,26,2766
0,22428,8241,20170124,339,7957,0,0,2146,364,27,2729
0,22123,8314,20170124,340,7962,0,0,2088,346,28,2729
0,22131,8502,20170124,356,7954,0,0,2102,372,29,2615
0,21807,8898,20170124,366,7957,0,0,2147,352,30,2748
0,21637,9068,20170124,473,7959,0,0,2146,334,31,3052
0,22516,9044,20170124,513,7966,0,0,2146,334,32,3195
0,21636,8784,20170124,777,7971,7,0,2146,538,33,3299
0,22091,9061,20170124,998,7968,196,0,2146,990,34,3433
0,23110,9469,20170124,1078,7965,200,0,2147,1396,35,3570
0,23552,9336,20170124,1078,7964,200,0,2141,1436,36,3548
0,23274,8867,20170124,1037,7963,200,0,2146,1302,37,3575
0,23355,8828,20170124,912,7968,122,0,2148,1082,38,3662
0,23226,8775,20170124,770,7976,0,0,2150,1056,39,3624
0,22737,8381,20170124,701,7980,0,0,2146,500,40,3783
0,22159,8098,20170124,506,7973,0,0,2145,500,41,3945
0,20838,7826,20170124,424,7979,0,0,2145,362,42,3788
0,19248,7249,20170124,310,7974,0,0,2099,542,43,3738
0,17274,6739,20170124,308,7980,0,0,2139,350,44,3792
0,14998,6338,20170124,307,7972,0,0,2147,356,45,3928
0,12803,6240,20170124,304,7972,0,0,2147,108,46,4065
0,10763,5954,20170124,302,7969,0,0,2147,0,47,4076
0,10154,5848,20170124,300,7965,0,0,2143,0,48,3773
0,10500,6276,20170125,293,7974,0,0,2081,0,1,3767
0,11001,6775,20170125,279,7970,0,0,2081,0,2,3775
0,10898,6793,20170125,249,7973,0,0,2077,0,3,3931
0,10582,6559,20170125,212,7976,0,0,2111,0,4,4085
0,10392,6167,20170125,200,7973,0,0,2145,0,5,4276
0,10193,6159,20170125,196,7973,0,0,2146,0,6,4364
0,9760,6120,20170125,193,7975,0,0,2146,0,7,4413
0,9428,6030,20170125,191,7972,0,0,2146,0,8,4345
0,9334,5760,20170125,193,7979,0,0,2143,0,9,4289
0,9411,5766,20170125,224,7971,0,0,2145,0,10,4145
0,9994,5896,20170125,225,7974,0,0,2146,0,11,4086
0,10747,6326,20170125,228,7974,0,0,2148,0,12,3953
0,12674,7347,20170125,228,7973,0,0,2147,0,13,4096
0,14649,8161,20170125,250,7975,0,0,2147,96,14,4390
0,18235,8908,20170125,436,7960,0,0,2146,634,15,4492
0,19955,9370,20170125,427,7967,0,0,2146,348,16,4634
0,20230,9518,20170125,420,7958,0,0,2147,564,17,4887
0,20372,9529,20170125,347,7964,0,0,2146,468,18,4856
0,20412,9571,20170125,374,7964,0,0,2145,572,19,4819
0,20413,9500,20170125,369,7938,0,0,2141,488,20,5140
0,20110,9463,20170125,336,7924,0,0,2138,550,21,5303
0,19617,9237,20170125,333,7468,0,0,2140,316,22,5357
0,19806,8980,20170125,317,7926,0,0,2140,408,23,5299
0,19461,9041,20170125,349,7930,0,0,2140,378,24,5223
0,19341,9088,20170125,309,7944,0,0,2140,344,25,5219
0,19279,8960,20170125,292,7942,0,0,2140,350,26,5148
0,19118,9016,20170125,293,7975,0,0,2140,446,27,5123
0,19160,9105,20170125,289,7995,0,0,2138,366,28,5107
0,19565,9060,20170125,272,7980,0,0,2131,372,29,5145
0,19714,9078,20170125,277,7972,0,0,2128,382,30,5098
0,20064,9372,20170125,376,7972,0,0,2094,392,31,5047
0,20789,9912,20170125,414,7969,0,0,2081,424,32,5096
0,21938,9750,20170125,554,7972,0,0,2107,394,33,5172
0,22622,10083,20170125,719,7968,42,0,2114,1238,34,5033
0,23479,10255,20170125,1021,7977,193,0,2123,1036,35,5005
0,23416,10167,20170125,1084,7976,193,0,2124,970,36,5062
0,23038,9943,20170125,1006,7976,120,0,2125,950,37,5047
0,22646,9833,20170125,901,7976,99,0,2127,900,38,5125
0,22279,9628,20170125,824,7973,99,0,2127,458,39,5232
0,21353,9380,20170125,603,7973,40,0,2126,466,40,5218
0,20342,8513,20170125,603,7981,0,0,2136,544,41,5268
0,19233,7892,20170125,516,7986,0,0,2138,374,42,5282
0,17554,7350,20170125,445,7982,0,0,2138,376,43,5211
0,15764,6653,20170125,415,7981,0,0,2140,440,44,5113
0,14414,5652,20170125,372,7983,0,0,2138,548,45,5014
0,12916,5323,20170125,382,7980,0,0,2129,296,46,4848
0,11216,5297,20170125,312,7980,0,0,2139,0,47,4718
0,10537,5295,20170125,309,7979,0,0,2092,0,48,4799
0,10912,5708,20170126,327,7979,0,0,2090,0,1,4642
0,10972,6087,20170126,359,7980,0,0,2102,0,2,4624
0,11375,5954,20170126,322,7976,0,0,2112,0,3,4546
0,10880,5706,20170126,321,7979,0,0,2104,0,4,4446
0,10490,5571,20170126,319,7977,0,0,2108,0,5,4405
0,10564,5496,20170126,318,7978,0,0,2113,0,6,4345
0,10405,5380,20170126,318,7977,0,0,2113,0,7,4230
0,10106,5179,20170126,317,7978,0,0,2114,0,8,4208
0,9725,5108,20170126,318,7977,0,0,2112,0,9,4294
0,9744,5130,20170126,316,7985,0,0,2111,0,10,4390
0,10337,5213,20170126,319,7988,0,0,2112,0,11,4328
0,10693,5330,20170126,322,7998,0,0,2108,0,12,4308
0,13183,5748,20170126,359,7984,0,0,2101,30,13,4361
0,15619,6387,20170126,376,7987,0,0,2099,260,14,4477
0,19571,7117,20170126,459,7980,0,0,2102,600,15,4542
0,20830,7954,20170126,461,7980,0,0,2105,430,16,4594
0,21003,8241,20170126,495,7974,0,0,2103,590,17,4621
0,20992,8534,20170126,498,7971,0,0,2105,486,18,4687
0,21125,8635,20170126,658,7962,0,0,2106,1048,19,4757
0,21180,8651,20170126,840,7966,0,0,2106,1006,20,4958
0,21235,8638,20170126,806,7968,0,0,2106,862,21,4940
0,21222,8646,20170126,796,7966,0,0,2092,964,22,4901
0,21310,8832,20170126,747,7969,0,0,2091,828,23,4870
0,21446,9036,20170126,722,7966,0,0,2091,766,24,4804
0,21759,9141,20170126,645,7973,0,0,2091,642,25,4933
0,22008,9141,20170126,639,7976,0,0,2090,386,26,4974
0,22259,9069,20170126,360,7977,0,0,2089,334,27,5016
0,22086,9072,20170126,360,7976,0,0,2090,350,28,4931
0,22020,9037,20170126,383,7978,0,0,2090,514,29,4879
0,21970,8939,20170126,397,7984,0,0,2091,414,30,4805
0,22159,8579,20170126,434,7995,0,0,2091,554,31,4684
0,22528,9204,20170126,460,7979,0,0,2091,510,32,4730
0,22356,9462,20170126,591,7978,0,0,2092,432,33,4771
0,22886,9524,20170126,910,7979,8,0,2106,732,34,4788
0,23292,9406,20170126,1142,7972,195,0,2115,1436,35,4846
0,23380,9691,20170126,1210,7982,197,0,2118,1590,36,4818
0,23349,9770,20170126,1138,7968,197,0,2111,1524,37,4733
0,23422,9636,20170126,1046,7971,102,0,2113,1146,38,4656
0,23409,9744,20170126,821,7970,19,0,2113,928,39,4722
0,22921,9702,20170126,629,7970,0,0,2115,454,40,4800
0,22180,9353,20170126,534,7969,0,0,2114,420,41,4797
0,21381,8310,20170126,449,7974,0,0,2106,606,42,4624
0,19955,7649,20170126,430,7978,0,0,2093,374,43,4713
0,17843,7073,20170126,431,7975,0,0,2122,414,44,4869
0,15874,6697,20170126,401,7969,0,0,2130,478,45,4533
0,14412,6339,20170126,396,7973,0,0,2126,310,46,4350
0,12937,6033,20170126,392,7980,0,0,2129,0,47,4322
0,12619,6056,20170126,390,7977,0,0,2129,0,48,4252
0,12530,6503,20170127,354,7977,0,0,2129,0,1,4133
0,12854,6630,20170127,351,7975,0,0,2128,0,2,4101
0,12881,6602,20170127,297,7974,0,0,2094,0,3,4140
0,12899,6229,20170127,293,7979,0,0,2026,0,4,4094
0,12547,6131,20170127,294,7974,0,0,2128,0,5,4123
0,12552,6262,20170127,291,7969,0,0,2128,0,6,3896
0,12390,6264,20170127,276,7970,0,0,2130,0,7,3752
0,12128,6247,20170127,252,7969,0,0,2125,0,8,3492
0,11918,6163,20170127,249,7972,0,0,2123,0,9,3530
0,12004,6074,20170127,250,7974,0,0,2125,0,10,3503
0,12289,6241,20170127,277,7974,0,0,2132,0,11,3542
0,12652,6427,20170127,311,7973,0,0,2130,0,12,3736
0,14050,7150,20170127,311,7973,0,0,2129,0,13,3654
0,16368,7448,20170127,316,7973,0,0,2118,244,14,4009
0,19259,8045,20170127,407,7976,0,0,2094,388,15,4254
0,20647,8742,20170127,439,7971,0,0,2093,518,16,4469
0,21012,9148,20170127,522,7974,0,0,2095,660,17,4417
0,21083,9161,20170127,535,7972,0,0,2101,582,18,4367
0,21214,9230,20170127,691,7968,0,0,2114,1082,19,4219
0,21544,9273,20170127,867,7977,0,0,2111,712,20,4214
0,21535,9213,20170127,868,7987,0,0,2126,590,21,4471
0,21518,9191,20170127,766,7976,0,0,2093,666,22,4396
0,21748,9005,20170127,632,7974,0,0,2100,460,23,4389
0,21779,9074,20170127,641,7963,0,0,2104,436,24,4266
0,21742,9266,20170127,606,7972,0,0,2106,376,25,4187
0,21634,9236,20170127,448,7970,0,0,2102,338,26,4253
0,21489,8845,20170127,344,7978,0,0,2107,336,27,4547
0,21605,8592,20170127,347,7969,0,0,2143,364,28,4487
0,21615,8826,20170127,339,7977,0,0,2142,344,29,4550
0,21763,8901,20170127,346,7975,0,0,2144,344,30,4250
0,21407,8963,20170127,423,7975,0,0,2149,318,31,4432
0,21686,9168,20170127,454,7977,0,0,2149,356,32,4546
0,22041,9006,20170127,516,7974,0,0,2148,402,33,4436
0,22886,9159,20170127,815,7975,0,0,2149,758,34,4476
0,23141,9169,20170127,983,7969,104,0,2149,1396,35,4719
0,23024,9047,20170127,973,7976,108,0,2148,1428,36,4883
0,22623,8944,20170127,902,7974,108,0,2150,1622,37,4691
0,22342,8826,20170127,785,7986,108,0,2148,1154,38,4685
0,21659,8620,20170127,682,7992,29,0,2148,1162,39,4708
0,20875,8546,20170127,604,7977,0,0,2150,568,40,4855
0,20741,8771,20170127,568,7968,0,0,2149,680,41,4550
0,19870,8275,20170127,511,7957,0,0,2149,498,42,4257
0,18902,7372,20170127,375,7940,0,0,2150,378,43,4234
0,17375,6787,20170127,371,7941,0,0,2149,354,44,4160
0,16137,6404,20170127,372,7927,0,0,2151,396,45,3841
0,14913,6224,20170127,371,7910,0,0,2150,334,46,3575
0,13340,6023,20170127,340,7902,0,0,2148,14,47,3488
0,12394,6051,20170127,338,7893,0,0,2144,0,48,3467
0,11453,5968,20170128,314,7873,0,0,2120,0,1,3471
0,11759,6215,20170128,306,7857,0,0,2107,0,2,3305
0,11731,5847,20170128,237,7847,0,0,2120,0,3,3227
0,11645,5437,20170128,233,7824,0,0,2135,0,4,3197
0,11067,5257,20170128,229,7814,0,0,2137,0,5,3034
0,10999,5262,20170128,226,7788,0,0,2140,0,6,2900
0,10500,5250,20170128,223,7793,0,0,2140,0,7,2890
0,9776,5136,20170128,223,7778,0,0,2140,0,8,2956
0,9140,5086,20170128,250,7756,0,0,2142,0,9,3077
0,8869,5069,20170128,247,7740,0,0,2143,0,10,3165
0,9021,5025,20170128,247,7724,0,0,2142,0,11,3194
0,9274,5096,20170128,248,7705,0,0,2143,0,12,3137
0,10474,5011,20170128,252,7693,0,0,2142,0,13,3142
0,10981,4997,20170128,279,7679,0,0,2141,0,14,3145
0,13461,4992,20170128,453,7663,0,0,2142,90,15,3359
0,14938,4775,20170128,484,7634,0,0,2141,288,16,3138
0,16760,4715,20170128,486,7628,0,0,2140,330,17,2924
0,18707,4850,20170128,491,7604,0,0,2138,346,18,2945
0,19409,5030,20170128,540,7400,0,0,2138,386,19,3080
0,19834,5384,20170128,513,7398,0,0,2138,366,20,2957
0,19639,5508,20170128,512,7399,0,0,2140,352,21,2981
0,19529,5467,20170128,481,7398,0,0,2139,332,22,2964
0,19183,5235,20170128,343,7394,0,0,2143,350,23,3080
0,19014,4973,20170128,347,7395,0,0,2143,448,24,3018
0,19003,4853,20170128,345,7400,0,0,2140,416,25,3038
0,18615,4743,20170128,342,7403,0,0,2141,388,26,3204
0,18764,4820,20170128,309,7403,0,0,2140,448,27,3112
0,18326,4926,20170128,308,7411,0,0,2116,336,28,3356
0,17733,4736,20170128,311,7413,0,0,2141,346,29,3500
0,18035,4753,20170128,317,7410,0,0,2141,362,30,3279
0,19259,4814,20170128,371,7410,0,0,2144,336,31,3288
0,19509,5005,20170128,376,7408,0,0,2140,398,32,3463
0,20026,5043,20170128,456,7412,0,0,2098,340,33,3329
0,21178,5540,20170128,581,7410,0,0,2097,790,34,3338
0,21544,5621,20170128,958,7408,0,0,2098,1534,35,3502
0,22052,5811,20170128,964,7409,0,0,2097,1612,36,3462
0,22063,5781,20170128,954,7411,0,0,2098,1442,37,3379
0,21911,5737,20170128,640,7408,0,0,2101,1500,38,3244
0,21743,5430,20170128,521,7411,0,0,2102,1392,39,3399
0,21131,5244,20170128,536,7411,0,0,2101,436,40,3537
0,20804,5030,20170128,509,7404,0,0,2097,356,41,3558
0,19889,4626,20170128,465,7404,0,0,2087,352,42,3496
0,18914,4507,20170128,373,7401,0,0,2086,552,43,3389
0,17881,4734,20170128,365,7407,0,0,2099,436,44,3013
0,16425,4647,20170128,330,7403,0,0,2134,388,45,2911
0,15244,4734,20170128,328,7406,0,0,2147,296,46,2826
0,13353,4624,20170128,298,7401,0,0,2148,0,47,2874
0,12722,4584,20170128,293,7403,0,0,2148,0,48,2737
0,12704,4535,20170129,293,7405,0,0,2147,0,1,2598
0,13030,4634,20170129,288,7407,0,0,2146,0,2,2614
0,13026,4644,20170129,236,7396,0,0,2142,0,3,2602
0,12747,4378,20170129,234,7402,0,0,2138,0,4,2507
0,12288,4279,20170129,234,7403,0,0,2144,0,5,2447
0,11796,4298,20170129,231,7406,0,0,2143,0,6,2580
0,10743,4141,20170129,229,7403,0,0,2145,0,7,2599
0,10250,4071,20170129,226,7403,0,0,2146,0,8,2594
0,10422,4065,20170129,226,7400,0,0,2144,0,9,2856
0,10122,4162,20170129,224,7402,0,0,2144,0,10,2878
0,10334,4184,20170129,293,7402,0,0,2144,0,11,2767
0,10418,4181,20170129,291,7403,0,0,2145,0,12,2657
0,11626,4228,20170129,291,7406,0,0,2149,0,13,2455
0,12241,4301,20170129,336,7403,0,0,2147,0,14,2320
0,12847,4301,20170129,468,7408,0,0,2148,0,15,2187
0,13247,4255,20170129,469,7411,0,0,2147,0,16,2052
0,14604,4300,20170129,470,7410,0,0,2146,326,17,2031
0,16005,4396,20170129,480,7413,0,0,2143,446,18,2017
0,17999,4544,20170129,534,7414,0,0,2142,366,19,1830
0,18836,4882,20170129,535,7415,0,0,2144,502,20,1752
0,19519,5170,20170129,507,7410,0,0,2144,468,21,1688
0,20368,5324,20170129,503,7418,0,0,2143,488,22,1536
0,20690,5376,20170129,379,7419,0,0,2133,372,23,1602
0,20833,5307,20170129,318,7416,0,0,2109,794,24,1526
0,20918,5127,20170129,317,7421,0,0,2100,928,25,1545
0,21172,4724,20170129,308,7414,0,0,2098,1414,26,1614
0,21363,4345,20170129,307,7418,0,0,2097,1130,27,1694
0,21245,4420,20170129,310,7419,0,0,2095,950,28,1721
0,21241,4575,20170129,331,7414,0,0,2096,822,29,1755
0,21263,4551,20170129,340,7420,0,0,2091,902,30,1857
0,21539,4800,20170129,437,7423,0,0,2077,510,31,1996
0,21731,5132,20170129,471,7424,0,0,2076,340,32,2133
0,22800,5362,20170129,522,7422,0,0,2077,332,33,2141
0,23604,5564,20170129,801,7421,0,0,2081,1078,34,2126
0,24288,6014,20170129,860,7417,0,0,2084,1704,35,2211
0,24343,6313,20170129,857,7424,0,0,2084,1628,36,2314
0,24225,6407,20170129,763,7417,0,0,2082,1518,37,2485
0,23989,6174,20170129,628,7419,0,0,2105,1066,38,2582
0,23796,6091,20170129,577,7417,0,0,2120,944,39,2666
0,23265,5809,20170129,534,7417,0,0,2115,588,40,2686
0,22007,5883,20170129,472,7414,0,0,2120,502,41,2668
0,20704,5749,20170129,473,7416,0,0,2116,360,42,2640
0,19565,5545,20170129,336,7422,0,0,2115,426,43,2584
0,18434,4977,20170129,335,7415,0,0,2115,238,44,2485
0,17080,4514,20170129,333,7417,0,0,2115,264,45,2398
0,15509,4441,20170129,328,7419,0,0,2116,114,46,2333
0,13783,4245,20170129,275,7420,0,0,2116,0,47,2269
0,13519,4157,20170129,274,7421,0,0,2115,0,48,2147
0,14006,4060,20170130,274,7425,0,0,2114,0,1,1975
0,14758,3878,20170130,272,7417,0,0,2113,0,2,1924
0,14509,3881,20170130,239,7426,0,0,2112,0,3,1884
0,13934,3873,20170130,235,7425,0,0,2114,0,4,1881
0,13403,3878,20170130,232,7429,0,0,2101,0,5,1879
0,13309,3875,20170130,230,7420,0,0,2103,0,6,1865
0,12991,3877,20170130,227,7425,0,0,2116,0,7,1739
0,12752,3880,20170130,225,7424,0,0,2117,0,8,1428
0,12655,3882,20170130,225,7427,0,0,2115,0,9,1352
0,12721,3915,20170130,229,7425,0,0,2115,0,10,1326
0,13107,4089,20170130,288,7423,0,0,2115,0,11,1475
0,13737,4381,20170130,287,7424,0,0,2114,0,12,1502
0,16091,5061,20170130,287,7423,0,0,2113,0,13,1570
0,18604,5433,20170130,305,7429,0,0,2113,172,14,1815
0,22645,6011,20170130,436,7423,0,0,2110,700,15,1923
0,23698,6793,20170130,437,7431,0,0,2112,936,16,2017
0,23942,6794,20170130,487,7429,0,0,2113,1068,17,2013
0,24007,6802,20170130,509,7433,0,0,2113,684,18,2332
0,24388,6920,20170130,564,7425,0,0,2114,968,19,2428
0,24757,6956,20170130,568,7430,0,0,2107,698,20,2658
0,24665,6890,20170130,565,7439,0,0,2076,366,21,2783
0,24430,6829,20170130,473,7431,0,0,2083,336,22,2938
0,24024,6788,20170130,343,7429,0,0,2109,606,23,3145
0,23865,6729,20170130,344,7427,0,0,2114,354,24,3450
0,23572,6687,20170130,346,7422,0,0,2111,436,25,3554
0,23579,6666,20170130,349,7422,0,0,2114,432,26,3488
0,23774,6694,20170130,352,7418,0,0,2111,370,27,3618
0,23673,6729,20170130,353,7424,0,0,2109,198,28,3721
0,23503,6642,20170130,353,7418,0,0,2107,200,29,3847
0,23570,6427,20170130,358,7418,0,0,2099,186,30,3897
0,23281,6418,20170130,420,7421,0,0,2111,190,31,3992
0,23762,6727,20170130,458,7426,0,0,2110,194,32,4159
0,23736,7075,20170130,535,7430,0,0,2105,328,33,4130
0,24842,7157,20170130,558,7423,0,0,2112,864,34,4174
0,24864,7362,20170130,716,7428,0,0,2093,980,35,4487
0,24827,7372,20170130,720,7430,0,0,2112,736,36,4615
0,24539,7397,20170130,669,7435,0,0,2098,862,37,4814
0,23838,7281,20170130,640,7440,0,0,2084,542,38,5027
0,23288,7037,20170130,539,7431,0,0,2096,482,39,5003
0,22504,6547,20170130,535,7427,0,0,2099,394,40,4930
0,21008,6578,20170130,498,7423,0,0,2101,376,41,4892
0,19505,6260,20170130,489,7417,0,0,2131,352,42,5067
0,17483,5963,20170130,436,7411,0,0,2130,386,43,5064
0,15763,5484,20170130,434,7401,0,0,2133,336,44,4828
0,13941,5079,20170130,375,7397,0,0,2126,342,45,4752
0,12078,4863,20170130,337,7386,0,0,2106,306,46,4791
0,9988,4614,20170130,281,7379,0,0,2082,8,47,5187
0,9005,4155,20170130,280,7373,0,0,2087,0,48,5478
0,9354,4267,20170131,278,7363,0,0,2085,0,1,5610
0,10004,4479,20170131,273,7356,0,0,2086,0,2,5558
0,9912,4351,20170131,241,7357,0,0,2088,0,3,5468
0,9236,4218,20170131,238,7370,0,0,2087,0,4,5624
0,9015,4137,20170131,234,7379,0,0,2089,0,5,5859
0,9033,3983,20170131,231,7375,0,0,2090,0,6,5878
0,8798,3809,20170131,227,7384,0,0,2125,0,7,5848
0,8282,3706,20170131,228,7394,0,0,2135,0,8,6034
0,7939,3668,20170131,251,7396,0,0,2134,0,9,5944
0,8019,3831,20170131,254,7406,0,0,2134,0,10,5790
0,8789,3943,20170131,324,7409,0,0,2135,0,11,5864
0,10025,3870,20170131,325,7415,0,0,2134,0,12,5934
0,12392,4516,20170131,326,7419,0,0,2133,0,13,6055
0,14352,5294,20170131,340,7421,0,0,2134,180,14,6280
0,18161,5913,20170131,409,7423,0,0,2132,474,15,6364
0,19794,6327,20170131,413,7423,0,0,2134,424,16,6427
0,20817,6890,20170131,419,7428,0,0,2133,614,17,6422
0,21129,6943,20170131,434,7425,0,0,2127,560,18,6235
0,21659,7251,20170131,512,7423,0,0,2124,560,19,6121
0,21751,7623,20170131,525,7426,0,0,2134,520,20,6032
0,22338,7717,20170131,537,7407,0,0,2135,350,21,5802
0,22551,7730,20170131,532,7406,0,0,2102,244,22,5792
0,22848,7669,20170131,455,7409,0,0,2107,396,23,5592
0,23121,7506,20170131,465,7408,0,0,2118,486,24,5453
0,23260,7738,20170131,477,7427,0,0,2128,680,25,5152
0,23352,7956,20170131,457,7439,0,0,2127,426,26,5055
0,23357,8104,20170131,443,7434,0,0,2132,470,27,4881
0,23325,8183,20170131,443,7443,0,0,2133,408,28,4813
0,23447,8383,20170131,454,7437,0,0,2138,364,29,4567
0,23509,8508,20170131,463,7434,0,0,2133,372,30,4315
0,23638,8573,20170131,557,7444,0,0,2145,334,31,4254
0,24342,8703,20170131,568,7435,0,0,2145,376,32,4102
0,23882,8623,20170131,681,7439,0,0,2146,962,33,3659
0,25011,8747,20170131,784,7442,91,0,2140,1506,34,3200
0,26365,9167,20170131,1040,7441,260,0,2140,1498,35,2955
0,26435,9221,20170131,1098,7442,390,0,2141,1606,36,2731
0,25953,9218,20170131,1028,7443,243,0,2140,1320,37,2518
0,25753,9223,20170131,850,7447,57,0,2138,1396,38,2360
0,25494,9048,20170131,609,7446,0,0,2138,918,39,2275
0,25108,9007,20170131,559,7447,0,0,2139,380,40,2159
0,23485,9092,20170131,546,7436,0,0,2139,600,41,2130
0,21999,9042,20170131,512,7443,0,0,2140,464,42,2016
0,20482,8534,20170131,445,7442,0,0,2141,540,43,1901
0,18514,8312,20170131,424,7446,0,0,2141,348,44,1765
0,17160,8040,20170131,423,7441,0,0,2107,384,45,1685
0,15715,7487,20170131,415,7439,0,0,2085,322,46,1592
0,13546,7379,20170131,338,7442,0,0,2086,130,47,1584
0,12539,7525,20170131,334,7441,0,0,2087,0,48,1629
0,12168,7869,20170201,314,7443,0,0,2087,0,1,1613
0,12046,8050,20170201,309,7443,0,0,2088,0,2,1692
0,11232,7962,20170201,277,7448,0,0,2087,0,3,1811
0,10431,7720,20170201,274,7450,0,0,2085,0,4,1937
0,9868,7313,20170201,305,7449,0,0,2086,0,5,2058
0,10173,6552,20170201,304,7448,0,0,2089,0,6,2144
0,9437,6848,20170201,301,7451,0,0,2063,0,7,2196
0,8867,6995,20170201,301,7454,0,0,2089,0,8,2180
0,9774,7281,20170201,344,7453,0,0,2090,0,9,2240
0,9608,7382,20170201,344,7451,0,0,2090,0,10,2295
0,10093,7426,20170201,368,7451,0,0,2089,0,11,2338
0,10830,7543,20170201,369,7452,0,0,2087,0,12,2376
0,12418,8278,20170201,369,7453,0,0,2089,0,13,2451
0,14657,8696,20170201,380,7452,0,0,2087,58,14,2651
0,17941,8947,20170201,465,7447,0,0,2088,492,15,2817
0,19739,8927,20170201,475,7450,0,0,2088,412,16,2871
0,20318,8728,20170201,468,7448,0,0,2088,494,17,3020
0,20468,8376,20170201,455,7449,0,0,2055,590,18,3097
0,20579,8240,20170201,533,7450,0,0,2077,756,19,3248
0,20311,8222,20170201,547,7452,0,0,2085,798,20,3457
0,20115,8190,20170201,559,7448,0,0,2085,762,21,3449
0,19945,8203,20170201,532,7458,0,0,2084,464,22,3797
0,20009,8187,20170201,448,7451,0,0,2085,398,23,3959
0,19873,8108,20170201,447,7456,0,0,2086,350,24,3874
0,20129,8174,20170201,438,7451,0,0,2086,356,25,4128
0,19531,8182,20170201,428,7448,0,0,2087,384,26,4282
0,18839,8132,20170201,361,7448,0,0,2087,366,27,4509
0,18626,7973,20170201,358,7447,7,0,2088,334,28,4534
0,18401,7808,20170201,356,7448,23,0,2088,334,29,4845
0,17878,7632,20170201,363,7443,5,0,2092,196,30,5289
0,17170,7524,20170201,509,7452,0,0,2090,170,31,5430
0,17549,7715,20170201,558,7448,0,0,2091,246,32,5665
0,17188,7723,20170201,602,7449,0,0,2080,296,33,5692
0,18416,7858,20170201,617,7452,0,0,2090,350,34,5806
0,20346,7954,20170201,749,7439,0,0,2090,534,35,5974
0,20497,8338,20170201,788,7447,0,0,2092,470,36,6050
0,20048,8411,20170201,780,7444,0,0,2074,418,37,6532
0,19699,8017,20170201,708,7447,0,0,2072,390,38,6616
0,18971,7824,20170201,618,7445,0,0,1984,440,39,6791
0,17766,7759,20170201,618,7447,0,0,2051,382,40,6591
0,15656,7705,20170201,572,7450,0,0,2087,424,41,6570
0,14303,7095,20170201,528,7450,0,0,2042,342,42,6700
0,12499,6489,20170201,479,7448,0,0,2048,456,43,6795
0,10379,6164,20170201,467,7446,0,0,2035,410,44,6698
0,8562,5941,20170201,430,7451,0,0,2046,448,45,6453
0,7239,5675,20170201,396,7447,0,0,2050,250,46,6324
0,5796,5210,20170201,312,7445,0,0,2049,0,47,6383
