Date,Period,dump_date,runtype,value
20170108,34,20170108161500,DANF,43581
20170108,35,20170108164600,DANF,44200
20170108,36,20170108171600,DANF,43928
20170108,37,20170108174500,DANF,43321
20170108,38,20170108181500,DANF,42262
20170108,39,20170108184500,DANF,40985
20170108,40,20170108191600,DANF,39775
20170108,41,20170108194500,DANF,38739
20170108,42,20170108201500,DANF,37100
20170108,43,20170108204500,DANF,35706
20170108,44,20170108211600,DANF,33690
20170108,45,20170108214500,DANF,31934
20170108,46,20170108221600,DANF,30097
20170108,47,20170108224600,DANF,28221
20170108,48,20170108231500,DANF,26200
20170109,1,20170108234600,DANF,26200
20170109,2,20170109001500,DANF,26500
20170109,3,20170109004500,DANF,26284
20170109,4,20170109011600,DANF,25642
20170109,5,20170109014500,DANF,25255
20170109,6,20170109021500,DANF,25050
20170109,7,20170109024500,DANF,24635
20170109,8,20170109031600,DANF,24165
20170109,9,20170109034600,DANF,23796
20170109,10,20170109041500,DANF,23700
20170109,11,20170109044700,DANF,24734
20170109,12,20170109051600,DANF,25216
20170109,13,20170109054500,DANF,28550
20170109,14,20170109061500,DANF,31939
20170109,15,20170109064500,DANF,35901
20170109,16,20170109071600,DANF,38348
20170109,17,20170109074500,DANF,39812
20170109,18,20170109081500,DANF,40000
20170109,19,20170109081500,DANF,41004
20170109,20,20170109091500,DANF,41713
20170109,21,20170109094600,DANF,41800
20170109,22,20170109101500,DANF,40573
20170109,23,20170109104600,DANF,40549
20170109,24,20170109111600,DANF,40587
20170109,25,20170109114500,DANF,40688
20170109,26,20170109121600,DANF,40947
20170109,27,20170109124600,DANF,40908
20170109,28,20170109131600,DANF,40800
20170109,29,20170109134600,DANF,40847
20170109,30,20170109141500,DANF,41188
20170109,31,20170109144600,DANF,41562
20170109,32,20170109151600,DANF,43020
20170109,33,20170109154600,DANF,44894
20170109,34,20170109161600,DANF,46477
20170109,35,20170109164500,DANF,47500
20170109,36,20170109171600,DANF,47057
20170109,37,20170109174500,DANF,46423
20170109,38,20170109181500,DANF,46152
20170109,39,20170109184500,DANF,45268
20170109,40,20170109191600,DANF,44137
20170109,41,20170109194500,DANF,42007
20170109,42,20170109201500,DANF,40200
20170109,43,20170109204600,DANF,38359
20170109,44,20170109211600,DANF,35963
20170109,45,20170109214600,DANF,33690
20170109,46,20170109221600,DANF,31684
20170109,47,20170109224600,DANF,29302
20170109,48,20170109231600,DANF,27800
20170110,1,20170109234600,DANF,26300
20170110,2,20170110001500,DANF,27100
20170110,3,20170110004600,DANF,26849
20170110,4,20170110011500,DANF,26135
20170110,5,20170110014500,DANF,25644
20170110,6,20170110021500,DANF,25638
20170110,7,20170110024600,DANF,25198
20170110,8,20170110031500,DANF,24566
20170110,9,20170110034600,DANF,24348
20170110,10,20170110041500,DANF,24300
20170110,11,20170110044600,DANF,24894
20170110,12,20170110051600,DANF,26250
20170110,13,20170110054500,DANF,29570
20170110,14,20170110061500,DANF,32822
20170110,15,20170110064600,DANF,36975
20170110,16,20170110071600,DANF,39072
20170110,17,20170110074600,DANF,39900
20170110,18,20170110081500,DANF,39883
20170110,19,20170110081500,DANF,40400
20170110,20,20170110091500,DANF,40374
20170110,21,20170110094500,DANF,40142
20170110,22,20170110101500,DANF,39967
20170110,23,20170110104500,DANF,40825
20170110,24,20170110111500,DANF,41014
20170110,25,20170110114600,DANF,41500
20170110,26,20170110121500,DANF,41144
20170110,27,20170110124600,DANF,41236
20170110,28,20170110131600,DANF,41214
20170110,29,20170110134600,DANF,41433
20170110,30,20170110141500,DANF,41200
20170110,31,20170110144600,DANF,41208
20170110,32,20170110151600,DANF,42630
20170110,33,20170110154500,DANF,44482
20170110,34,20170110161600,DANF,46758
20170110,35,20170110164500,DANF,47600
20170110,36,20170110171500,DANF,46968
20170110,37,20170110174500,DANF,46809
20170110,38,20170110181500,DANF,46373
20170110,39,20170110184500,DANF,45135
20170110,40,20170110191500,DANF,43621
20170110,41,20170110194500,DANF,42028
20170110,42,20170110201500,DANF,40000
20170110,43,20170110204500,DANF,37895
20170110,44,20170110211500,DANF,35589
20170110,45,20170110214600,DANF,33440
20170110,46,20170110221600,DANF,31201
20170110,47,20170110224500,DANF,28816
20170110,48,20170110231600,DANF,27400
20170111,1,20170110234600,DANF,27100
20170111,2,20170111001500,DANF,27400
20170111,3,20170111004600,DANF,27102
20170111,4,20170111011500,DANF,26420
20170111,5,20170111014500,DANF,25863
20170111,6,20170111021500,DANF,25808
20170111,7,20170111024500,DANF,25457
20170111,8,20170111031500,DANF,24692
20170111,9,20170111034600,DANF,24228
20170111,10,20170111041600,DANF,24200
20170111,11,20170111044500,DANF,24764
20170111,12,20170111051500,DANF,26006
20170111,13,20170111054500,DANF,29134
20170111,14,20170111061600,DANF,32376
20170111,15,20170111064500,DANF,36357
20170111,16,20170111071500,DANF,38845
20170111,17,20170111074500,DANF,39632
20170111,18,20170111081500,DANF,39700
20170111,19,20170111081500,DANF,40434
20170111,20,20170111091500,DANF,40700
20170111,21,20170111094500,DANF,40591
20170111,22,20170111101500,DANF,40300
20170111,23,20170111104500,DANF,40243
20170111,24,20170111111600,DANF,40094
20170111,25,20170111114500,DANF,40194
20170111,26,20170111121600,DANF,39984
20170111,27,20170111124500,DANF,37946
20170111,28,20170111131600,DANF,37800
20170111,29,20170111134500,DANF,37832
20170111,30,20170111141500,DANF,37851
20170111,31,20170111144600,DANF,38538
20170111,32,20170111151600,DANF,40036
20170111,33,20170111154500,DANF,42232
20170111,34,20170111161600,DANF,45188
20170111,35,20170111164600,DANF,47000
20170111,36,20170111171500,DANF,46921
20170111,37,20170111174500,DANF,46458
20170111,38,20170111181500,DANF,45106
20170111,39,20170111184500,DANF,44009
20170111,40,20170111191500,DANF,42798
20170111,41,20170111194600,DANF,41474
20170111,42,20170111201500,DANF,39800
